2024-08-27 08:22:57,421 INFO    StreamThr :179218 [internal.py:wandb_internal():86] W&B internal server running at pid: 179218, started at: 2024-08-27 08:22:57.418102
2024-08-27 08:22:57,431 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status
2024-08-27 08:22:57,443 INFO    WriterThread:179218 [datastore.py:open_for_write():85] open: /workspace/minghang/gist-cllm/wandb/offline-run-20240827_082257-s6olbbb9/run-s6olbbb9.wandb
2024-08-27 08:22:57,518 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: run_start
2024-08-27 08:22:57,558 DEBUG   HandlerThread:179218 [system_info.py:__init__():32] System info init
2024-08-27 08:22:57,558 DEBUG   HandlerThread:179218 [system_info.py:__init__():47] System info init done
2024-08-27 08:22:57,559 INFO    HandlerThread:179218 [system_monitor.py:start():194] Starting system monitor
2024-08-27 08:22:57,560 INFO    HandlerThread:179218 [system_monitor.py:probe():214] Collecting system info
2024-08-27 08:22:57,561 INFO    SystemMonitor:179218 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-27 08:22:57,564 INFO    SystemMonitor:179218 [interfaces.py:start():190] Started cpu monitoring
2024-08-27 08:22:57,569 INFO    SystemMonitor:179218 [interfaces.py:start():190] Started disk monitoring
2024-08-27 08:22:57,575 INFO    SystemMonitor:179218 [interfaces.py:start():190] Started gpu monitoring
2024-08-27 08:22:57,584 INFO    SystemMonitor:179218 [interfaces.py:start():190] Started memory monitoring
2024-08-27 08:22:57,589 INFO    SystemMonitor:179218 [interfaces.py:start():190] Started network monitoring
2024-08-27 08:22:57,646 DEBUG   HandlerThread:179218 [system_info.py:probe():196] Probing system
2024-08-27 08:22:57,654 DEBUG   HandlerThread:179218 [system_info.py:_probe_git():181] Probing git
2024-08-27 08:22:57,695 DEBUG   HandlerThread:179218 [system_info.py:_probe_git():189] Probing git done
2024-08-27 08:22:57,695 DEBUG   HandlerThread:179218 [system_info.py:probe():244] Probing system done
2024-08-27 08:22:57,696 DEBUG   HandlerThread:179218 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-169-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-08-27T08:22:57.646738', 'startedAt': '2024-08-27T08:22:57.360724', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'cllm/train_cllm_global.py', 'codePathLocal': 'cllm/train_cllm_global.py', 'codePath': 'cllm/train_cllm_global.py', 'git': {'remote': 'https://github.com/xxxbrem/gist-cllm.git', 'commit': '9f0f85661ab8dabbe6331f09a219c0198b4b373f'}, 'email': 'm2deng@ucsd.edu', 'root': '/workspace/minghang/gist-cllm', 'host': '3fb03820f8fc', 'username': 'root', 'executable': '/workspace/minghang/miniconda3/envs/cllm/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 1129.5378854166665, 'min': 800.0, 'max': 2801.0}, 'cpu_freq_per_core': [{'current': 799.937, 'min': 800.0, 'max': 2801.0}, {'current': 874.719, 'min': 800.0, 'max': 2801.0}, {'current': 876.265, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.825, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.051, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.624, 'min': 800.0, 'max': 2801.0}, {'current': 800.8, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 799.981, 'min': 800.0, 'max': 2801.0}, {'current': 799.932, 'min': 800.0, 'max': 2801.0}, {'current': 801.312, 'min': 800.0, 'max': 2801.0}, {'current': 800.566, 'min': 800.0, 'max': 2801.0}, {'current': 800.902, 'min': 800.0, 'max': 2801.0}, {'current': 800.1, 'min': 800.0, 'max': 2801.0}, {'current': 800.278, 'min': 800.0, 'max': 2801.0}, {'current': 800.826, 'min': 800.0, 'max': 2801.0}, {'current': 800.542, 'min': 800.0, 'max': 2801.0}, {'current': 864.81, 'min': 800.0, 'max': 2801.0}, {'current': 3337.704, 'min': 800.0, 'max': 2801.0}, {'current': 3304.838, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 2089.139, 'min': 800.0, 'max': 2801.0}, {'current': 2546.031, 'min': 800.0, 'max': 2801.0}, {'current': 887.128, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 877.634, 'min': 800.0, 'max': 2801.0}, {'current': 863.667, 'min': 800.0, 'max': 2801.0}, {'current': 808.201, 'min': 800.0, 'max': 2801.0}, {'current': 817.701, 'min': 800.0, 'max': 2801.0}, {'current': 848.122, 'min': 800.0, 'max': 2801.0}, {'current': 815.455, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 874.075, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 795.255, 'min': 800.0, 'max': 2801.0}, {'current': 2800.001, 'min': 800.0, 'max': 2801.0}, {'current': 800.02, 'min': 800.0, 'max': 2801.0}, {'current': 838.978, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 802.257, 'min': 800.0, 'max': 2801.0}, {'current': 805.243, 'min': 800.0, 'max': 2801.0}, {'current': 891.164, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.192, 'min': 800.0, 'max': 2801.0}, {'current': 805.542, 'min': 800.0, 'max': 2801.0}, {'current': 800.925, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 858.747, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.146, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.23, 'min': 800.0, 'max': 2801.0}, {'current': 800.791, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 799.063, 'min': 800.0, 'max': 2801.0}, {'current': 801.328, 'min': 800.0, 'max': 2801.0}, {'current': 800.236, 'min': 800.0, 'max': 2801.0}, {'current': 800.171, 'min': 800.0, 'max': 2801.0}, {'current': 800.94, 'min': 800.0, 'max': 2801.0}, {'current': 800.073, 'min': 800.0, 'max': 2801.0}, {'current': 800.091, 'min': 800.0, 'max': 2801.0}, {'current': 800.078, 'min': 800.0, 'max': 2801.0}, {'current': 861.729, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 3300.749, 'min': 800.0, 'max': 2801.0}, {'current': 800.008, 'min': 800.0, 'max': 2801.0}, {'current': 2474.485, 'min': 800.0, 'max': 2801.0}, {'current': 2656.277, 'min': 800.0, 'max': 2801.0}, {'current': 863.027, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 1012.887, 'min': 800.0, 'max': 2801.0}, {'current': 800.084, 'min': 800.0, 'max': 2801.0}, {'current': 800.018, 'min': 800.0, 'max': 2801.0}, {'current': 895.128, 'min': 800.0, 'max': 2801.0}, {'current': 800.013, 'min': 800.0, 'max': 2801.0}, {'current': 801.135, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 874.168, 'min': 800.0, 'max': 2801.0}, {'current': 799.939, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 2800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.064, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 841.383, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 799.286, 'min': 800.0, 'max': 2801.0}, {'current': 801.023, 'min': 800.0, 'max': 2801.0}], 'disk': {'/': {'total': 5.0, 'used': 0.7395858764648438}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.53131103515625}}
2024-08-27 08:22:57,696 INFO    HandlerThread:179218 [system_monitor.py:probe():224] Finished collecting system info
2024-08-27 08:22:57,697 INFO    HandlerThread:179218 [system_monitor.py:probe():227] Publishing system info
2024-08-27 08:22:57,697 DEBUG   HandlerThread:179218 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-27 08:22:57,708 DEBUG   HandlerThread:179218 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-27 08:22:57,709 DEBUG   HandlerThread:179218 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-27 08:23:00,298 DEBUG   HandlerThread:179218 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-27 08:23:00,328 INFO    HandlerThread:179218 [system_monitor.py:probe():229] Finished publishing system info
2024-08-27 08:23:02,463 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:02,465 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:07,467 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:07,469 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:12,470 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:12,471 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:17,473 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:17,474 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:22,475 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:22,476 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:27,478 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:27,479 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:32,481 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:32,483 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:23:37,485 DEBUG   HandlerThread:179218 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:23:37,486 DEBUG   SenderThread:179218 [sender.py:send_request():409] send_request: status_report
